,source,hyperlink,house_is,property_subtype,price,sale,rooms_number,area,kitchen_has,furnished,open_fire,terrace,terrace_area,garden,garden_area,land_surface,land_plot_surface,facades_number,swimming_pool_has,building_state,unmerged_postcode
57801,6,8954649,False,APARTMENT,1537000,,2.0,160.0,True,False,False,True,91.0,False,0.0,0.0,160.0,0.0,False,AS NEW,1050
57802,6,8892307,False,APARTMENT,1839000,,3.0,203.0,True,False,False,True,76.0,False,0.0,0.0,203.0,0.0,False,AS NEW,1050
57803,6,8754011,False,APARTMENT,2250000,,3.0,280.0,True,False,False,True,34.0,False,0.0,0.0,280.0,0.0,False,AS NEW,1180
57807,6,8927505,False,APARTMENT,215000,,2.0,90.0,True,False,False,True,2.0,False,0.0,0.0,3.0,0.0,False,GOOD,1020
57810,6,8947143,False,GROUND-FLOOR,265000,,2.0,60.0,True,False,False,True,8.0,True,20.0,0.0,60.0,0.0,False,GOOD,1180
57814,6,8936924,False,LOFT,369000,,2.0,140.0,True,False,False,False,0.0,False,0.0,0.0,140.0,0.0,False,GOOD,1180
57815,6,8926195,False,GROUND-FLOOR,415000,,1.0,100.0,True,False,False,True,0.0,True,140.0,0.0,100.0,0.0,False,AS NEW,1050
57816,6,8878759,False,APARTMENT,655000,,3.0,195.0,True,False,False,True,10.0,False,0.0,0.0,195.0,0.0,False,AS NEW,1150
57817,6,8938770,False,APARTMENT,850000,,2.0,227.0,True,False,False,True,40.0,True,90.0,0.0,227.0,0.0,False,AS NEW,1050
57818,6,8839062,False,APARTMENT,1250000,,3.0,250.0,True,False,False,False,0.0,False,0.0,0.0,250.0,0.0,False,AS NEW,1050
57819,6,8924966,False,APARTMENT,210000,,2.0,80.0,True,False,False,True,3.0,False,0.0,0.0,80.0,0.0,False,GOOD,1140
57825,6,8501439,False,FLAT,145000,,0.0,33.0,True,False,False,True,3.0,False,0.0,0.0,33.0,0.0,False,AS NEW,1160
57838,6,8504733,False,APARTMENT,252000,,1.0,76.0,True,False,False,True,7.0,False,0.0,0.0,76.0,0.0,False,AS NEW,1000
57842,6,8134698,False,APARTMENT,302000,,2.0,90.0,True,False,False,True,14.0,False,0.0,0.0,90.0,0.0,False,AS NEW,1000
57843,6,8844552,False,GROUND-FLOOR,325000,,1.0,82.0,True,False,False,True,28.0,False,0.0,0.0,82.0,0.0,False,AS NEW,1180
57844,6,8844551,False,APARTMENT,329250,,2.0,86.0,True,False,False,True,6.0,False,0.0,0.0,86.0,0.0,False,AS NEW,1180
57849,6,8894597,False,APARTMENT,450000,,3.0,125.0,True,False,False,True,0.0,False,0.0,0.0,125.0,0.0,False,AS NEW,1040
57850,6,8850067,False,APARTMENT,480000,,2.0,135.0,True,False,False,False,0.0,False,0.0,0.0,135.0,0.0,False,AS NEW,1200
57851,6,8911982,False,DUPLEX,495000,,2.0,135.0,True,False,False,False,0.0,True,90.0,0.0,3.0,0.0,False,GOOD,1050
57852,6,8592796,False,APARTMENT,625000,,3.0,134.0,True,False,False,True,10.0,False,0.0,0.0,134.0,0.0,False,AS NEW,1180
57853,6,8566645,False,APARTMENT,665000,,4.0,210.0,True,False,False,True,22.0,False,0.0,0.0,210.0,0.0,False,GOOD,1180
57854,6,8781092,False,DUPLEX,685000,,4.0,166.0,True,False,False,True,15.0,False,0.0,0.0,166.0,0.0,False,,1170
57858,6,8601920,False,APARTMENT,1537000,,2.0,160.0,True,False,False,True,91.0,False,0.0,0.0,160.0,0.0,False,,1000
57859,6,7976465,False,APARTMENT,1537000,,2.0,160.0,True,False,False,True,91.0,False,0.0,0.0,160.0,0.0,False,,1050
57861,6,7971680,False,APARTMENT,1950000,,3.0,211.0,True,False,False,True,111.0,False,0.0,0.0,211.0,0.0,False,,1000
57862,6,8601922,False,APARTMENT,1950000,,3.0,211.0,True,False,False,True,111.0,False,0.0,0.0,211.0,0.0,False,,1050
57864,6,8601921,False,APARTMENT,3297000,,3.0,305.0,True,False,False,True,166.0,False,0.0,0.0,305.0,0.0,False,,1000
57865,6,7813264,False,APARTMENT,3297000,,3.0,305.0,True,False,False,True,166.0,False,0.0,0.0,305.0,0.0,False,,1050
57866,6,8601918,False,APARTMENT,3324000,,3.0,308.0,True,False,False,True,161.0,False,0.0,0.0,308.0,0.0,False,,1000
57867,6,7976982,False,APARTMENT,3324000,,3.0,308.0,True,False,False,True,161.0,False,0.0,0.0,308.0,0.0,False,,1050
57872,6,8938247,False,APARTMENT,260000,,1.0,80.0,True,False,False,False,0.0,False,0.0,0.0,80.0,0.0,False,,1190
57873,6,8891156,False,PENTHOUSE,1990000,,4.0,330.0,True,False,False,True,166.0,False,0.0,0.0,330.0,0.0,False,AS NEW,1000
57874,6,8891155,False,PENTHOUSE,1990000,,4.0,330.0,True,False,False,True,166.0,False,0.0,0.0,330.0,0.0,False,AS NEW,1050
57875,6,8891157,False,PENTHOUSE,1990000,,4.0,330.0,True,False,False,True,166.0,False,0.0,0.0,330.0,0.0,False,AS NEW,1170
57876,6,8912000,False,APARTMENT,375000,,1.0,79.0,False,False,False,True,8.0,False,0.0,0.0,79.0,0.0,False,,1050
57877,6,8946422,False,APARTMENT,365000,,2.0,112.0,True,False,False,True,10.0,False,0.0,0.0,112.0,0.0,False,GOOD,1180
57881,6,8948292,False,APARTMENT,249000,,2.0,90.0,True,False,False,True,10.0,False,0.0,0.0,90.0,0.0,False,AS NEW,1200
57885,6,8916000,False,APARTMENT,625000,,2.0,135.0,True,False,False,True,9.0,False,0.0,0.0,135.0,0.0,False,AS NEW,1000
57886,6,8903828,False,APARTMENT,665000,,3.0,200.0,True,False,True,True,0.0,False,0.0,0.0,200.0,0.0,False,TO RENOVATE,1180
57888,6,8924210,False,APARTMENT,179000,,1.0,70.0,True,False,False,True,3.0,False,0.0,0.0,70.0,0.0,False,GOOD,1030
57889,6,8924209,False,APARTMENT,179000,,1.0,70.0,True,False,False,True,3.0,False,0.0,0.0,70.0,0.0,False,GOOD,1140
57890,6,8550372,False,FLAT,192000,,0.0,52.0,True,False,False,True,4.0,False,0.0,0.0,52.0,0.0,False,AS NEW,1180
57896,6,8485315,False,PENTHOUSE,2500000,,4.0,277.0,True,False,False,True,111.0,False,0.0,0.0,277.0,0.0,False,AS NEW,1050
57898,6,8927831,False,FLAT,159000,,0.0,28.0,True,False,False,True,5.0,False,0.0,0.0,28.0,0.0,False,RENOVATED,1180
57902,6,8945865,False,APARTMENT,177000,,2.0,85.0,True,False,False,False,0.0,False,0.0,0.0,2.0,0.0,False,AS NEW,1090
57916,6,7135672,False,APARTMENT,450000,,3.0,165.0,True,False,False,True,14.0,False,0.0,0.0,165.0,0.0,False,AS NEW,1180
57918,6,8745802,False,APARTMENT,570000,,3.0,160.0,True,False,False,True,7.0,False,0.0,0.0,160.0,0.0,False,AS NEW,1180
57919,6,8831028,False,APARTMENT,575000,,3.0,195.0,True,False,False,True,15.0,False,0.0,0.0,195.0,0.0,False,TO RENOVATE,1180
57921,6,8943471,False,GROUND-FLOOR,650000,,2.0,180.0,True,False,True,True,30.0,False,0.0,0.0,180.0,0.0,False,AS NEW,1150
57922,6,8911123,False,LOFT,795000,,2.0,280.0,True,False,True,True,25.0,False,0.0,0.0,280.0,0.0,False,AS NEW,1000
57923,6,8790172,False,APARTMENT,900000,,4.0,220.0,True,False,True,True,30.0,True,400.0,0.0,220.0,0.0,False,AS NEW,1180
57927,6,8757510,False,PENTHOUSE,249000,,1.0,50.0,True,False,False,True,14.0,False,0.0,0.0,4.0,0.0,False,GOOD,1150
57928,6,8802686,False,APARTMENT,310000,,2.0,85.0,True,False,False,False,0.0,False,0.0,0.0,85.0,0.0,False,AS NEW,1180
57929,6,8822839,False,DUPLEX,375000,,3.0,115.0,True,False,False,True,6.0,False,0.0,0.0,4.0,0.0,False,AS NEW,1150
57930,6,8905322,False,GROUND-FLOOR,995000,,3.0,167.0,True,False,False,True,81.0,True,249.0,0.0,167.0,0.0,False,,1160
57931,6,8932413,False,APARTMENT,250000,,2.0,95.0,True,False,False,False,0.0,False,0.0,0.0,95.0,0.0,False,GOOD,1180
57932,6,8878407,False,APARTMENT,1326000,,3.0,212.0,True,False,False,True,128.0,False,0.0,0.0,212.0,0.0,False,AS NEW,1150
57933,6,8846787,False,FLAT,260000,,0.0,60.0,True,False,False,True,8.0,False,0.0,0.0,60.0,0.0,False,TO RENOVATE,1050
57937,6,8919090,False,APARTMENT,435000,,3.0,145.0,True,False,False,True,11.0,False,0.0,0.0,145.0,0.0,False,GOOD,1180
57938,6,8783833,False,APARTMENT,605000,,3.0,185.0,True,False,False,True,10.0,False,0.0,0.0,185.0,0.0,False,GOOD,1190
57944,6,8938292,False,APARTMENT,199000,,2.0,92.0,True,False,False,True,14.0,False,0.0,0.0,92.0,0.0,False,TO RENOVATE,1140
57948,6,8952409,False,APARTMENT,545000,,3.0,160.0,True,False,False,True,7.0,False,0.0,0.0,160.0,0.0,False,GOOD,1150
57954,6,8921162,False,GROUND-FLOOR,330000,,2.0,80.0,True,False,False,True,35.0,False,0.0,0.0,80.0,0.0,False,TO RENOVATE,1180
57956,6,8868212,False,APARTMENT,399000,,3.0,125.0,True,False,False,True,0.0,False,0.0,0.0,4.0,0.0,False,TO RENOVATE,1150
57957,6,8925820,False,APARTMENT,435000,,2.0,135.0,True,False,False,True,8.0,False,0.0,0.0,135.0,0.0,False,AS NEW,1040
57970,6,8705567,False,FLAT,150000,,1.0,36.0,True,False,False,False,0.0,False,0.0,0.0,36.0,0.0,False,TO RENOVATE,1050
57971,6,8855215,False,FLAT,150000,,0.0,40.0,True,True,False,True,6.0,False,0.0,0.0,40.0,0.0,False,AS NEW,1140
57978,6,8177369,False,APARTMENT,190000,,1.0,80.0,True,False,False,True,2.0,False,0.0,0.0,80.0,0.0,False,AS NEW,1090
57984,6,8704149,False,APARTMENT,220000,,1.0,50.0,True,False,False,False,0.0,False,0.0,0.0,3.0,0.0,False,AS NEW,1210
57991,6,8767666,False,APARTMENT,269000,,2.0,75.0,True,False,False,True,3.0,False,0.0,0.0,4.0,0.0,False,GOOD,1140
57996,6,8837147,False,APARTMENT,310000,,2.0,101.0,True,False,False,True,0.0,False,0.0,0.0,101.0,0.0,False,GOOD,1140
57998,6,8134701,False,APARTMENT,316000,,2.0,106.0,True,False,False,True,11.0,False,0.0,0.0,106.0,0.0,False,AS NEW,1000
58000,6,8856911,False,APARTMENT,345000,,3.0,107.0,True,False,False,True,11.0,False,0.0,0.0,107.0,0.0,False,AS NEW,1030
58001,6,8625998,False,APARTMENT,350000,,1.0,75.0,True,True,False,True,12.0,False,0.0,0.0,75.0,0.0,False,GOOD,1180
58004,6,8804548,False,APARTMENT,385000,,2.0,98.0,True,False,False,True,2.0,False,0.0,0.0,98.0,0.0,False,AS NEW,1000
58006,6,8786173,False,APARTMENT,420000,,1.0,70.0,True,False,False,True,21.0,False,0.0,0.0,70.0,0.0,False,AS NEW,1000
58007,6,8830712,False,APARTMENT,450000,,2.0,106.0,True,False,False,True,22.0,False,0.0,0.0,106.0,0.0,True,RENOVATED,1000
58011,6,8888512,False,DUPLEX,570000,,3.0,171.0,True,False,False,True,14.0,False,0.0,0.0,8.0,0.0,False,,1060
58012,6,8912008,False,PENTHOUSE,595000,,3.0,150.0,True,False,False,True,78.0,False,0.0,0.0,150.0,0.0,False,,1050
58013,6,8877137,False,PENTHOUSE,635000,,2.0,119.0,True,False,False,True,18.0,False,0.0,0.0,119.0,0.0,False,AS NEW,1000
58014,6,8670245,False,APARTMENT,660000,,3.0,184.0,True,False,False,True,20.0,False,0.0,0.0,184.0,0.0,False,GOOD,1180
58015,6,8577124,False,PENTHOUSE,665000,,2.0,120.0,True,True,False,True,0.0,False,0.0,0.0,120.0,0.0,False,AS NEW,1050
58016,6,8295124,False,APARTMENT,699000,,2.0,185.0,True,True,False,False,0.0,False,0.0,0.0,185.0,0.0,False,GOOD,1030
58017,6,8717061,False,TRIPLEX,745000,,4.0,210.0,True,False,False,True,15.0,False,0.0,0.0,210.0,0.0,False,AS NEW,1060
58018,6,8235637,False,PENTHOUSE,795000,,2.0,170.0,True,False,False,True,120.0,False,0.0,0.0,170.0,0.0,False,GOOD,1180
58020,6,8759775,False,APARTMENT,925000,,3.0,228.0,True,False,False,True,70.0,False,0.0,0.0,228.0,0.0,False,GOOD,1000
58021,6,8759776,False,APARTMENT,925000,,3.0,228.0,True,False,False,True,70.0,False,0.0,0.0,228.0,0.0,False,GOOD,1040
58022,6,8429252,False,APARTMENT,1050000,,3.0,161.0,True,False,False,True,16.0,False,0.0,0.0,5.0,0.0,False,AS NEW,1050
58023,6,8700235,False,APARTMENT,1495000,,3.0,224.0,True,False,False,True,28.0,False,0.0,0.0,224.0,0.0,False,AS NEW,1000
58024,6,8717147,False,APARTMENT,1645000,,3.0,234.0,True,False,False,True,15.0,False,0.0,0.0,234.0,0.0,True,AS NEW,1050
58026,6,8561588,False,LOFT,1995000,,4.0,335.0,True,False,False,True,300.0,False,0.0,0.0,3.0,0.0,False,AS NEW,1000
58028,6,8385063,False,APARTMENT,2750000,,4.0,380.0,False,False,False,False,0.0,False,0.0,0.0,380.0,0.0,False,AS NEW,1180
58031,6,8941167,False,APARTMENT,510000,,2.0,145.0,True,False,False,False,0.0,False,0.0,0.0,145.0,0.0,False,GOOD,1000
58032,6,8638143,False,APARTMENT,820000,,2.0,190.0,False,False,False,True,40.0,True,10000.0,0.0,190.0,0.0,False,GOOD,1180
58033,6,8941564,False,APARTMENT,395000,,3.0,90.0,True,False,False,True,0.0,False,0.0,0.0,90.0,0.0,False,TO RENOVATE,1200
58035,6,8916913,False,APARTMENT,159000,,1.0,60.0,True,False,False,True,15.0,False,0.0,0.0,60.0,0.0,False,RENOVATED,1200
58037,6,8934488,False,APARTMENT,149000,,1.0,55.0,True,False,False,False,0.0,False,0.0,0.0,55.0,0.0,False,GOOD,1000
58038,6,8726179,False,APARTMENT,1190000,,5.0,425.0,True,False,False,False,0.0,False,0.0,0.0,425.0,0.0,False,AS NEW,1050
58041,6,8717955,False,APARTMENT,193500,,1.0,69.0,True,False,False,True,11.0,False,0.0,0.0,69.0,0.0,False,,1120
58047,6,8717954,False,APARTMENT,241500,,2.0,90.0,True,False,False,True,7.0,False,0.0,0.0,90.0,0.0,False,,1120
58050,6,8539047,False,APARTMENT,329000,,3.0,145.0,True,False,False,True,7.0,False,0.0,0.0,145.0,0.0,False,RENOVATED,1070
58061,6,8895494,False,APARTMENT,449000,,2.0,115.0,True,True,False,False,0.0,False,0.0,0.0,6.0,0.0,False,GOOD,1000
58063,6,8913352,False,APARTMENT,620000,,2.0,160.0,True,False,False,False,0.0,False,0.0,0.0,160.0,0.0,False,AS NEW,1050
58064,6,8894799,False,APARTMENT,695000,,3.0,195.0,True,False,False,True,4.0,False,0.0,0.0,195.0,0.0,False,AS NEW,1000
58066,6,8919968,False,APARTMENT,585000,,1.0,100.0,True,False,False,True,2.0,False,0.0,0.0,100.0,0.0,False,AS NEW,1050
58069,6,8908902,False,APARTMENT,190000,,1.0,60.0,True,False,False,True,2.0,False,0.0,0.0,60.0,0.0,False,AS NEW,1000
58070,6,8866054,False,APARTMENT,199000,,2.0,100.0,True,False,False,True,13.0,False,0.0,0.0,100.0,0.0,False,GOOD,1083
58074,6,8930914,False,APARTMENT,749000,,4.0,182.0,True,False,True,True,3.0,False,0.0,0.0,182.0,0.0,False,,1180
58075,6,8920978,False,APARTMENT,995000,,3.0,190.0,True,False,False,True,40.0,False,0.0,0.0,190.0,0.0,False,AS NEW,1160
58078,6,8878411,False,FLAT,239500,,0.0,46.0,True,False,False,True,9.0,False,0.0,0.0,46.0,0.0,False,AS NEW,1160
58083,6,8905438,False,APARTMENT,380000,,3.0,107.0,True,False,False,True,13.0,False,0.0,0.0,107.0,0.0,False,AS NEW,1200
58085,6,8855273,False,APARTMENT,460000,,3.0,116.0,True,False,False,True,8.0,False,0.0,0.0,116.0,0.0,False,AS NEW,1050
58086,6,8950408,False,PENTHOUSE,464500,,2.0,137.0,True,False,False,True,18.0,False,0.0,0.0,137.0,0.0,False,AS NEW,1200
58087,6,8950407,False,PENTHOUSE,479000,,2.0,135.0,True,False,False,True,43.0,False,0.0,0.0,135.0,0.0,False,AS NEW,1200
58088,6,8903563,False,APARTMENT,499000,,3.0,124.0,True,False,False,True,7.0,False,0.0,0.0,124.0,0.0,False,AS NEW,1200
58089,6,8847405,False,APARTMENT,550000,,2.0,106.0,True,False,False,True,43.0,False,0.0,0.0,106.0,0.0,False,AS NEW,1060
58090,6,8848495,False,APARTMENT,555000,,2.0,110.0,True,False,False,True,27.0,False,0.0,0.0,110.0,0.0,False,AS NEW,1050
58091,6,8847468,False,APARTMENT,555000,,2.0,110.0,True,False,False,True,27.0,False,0.0,0.0,110.0,0.0,False,AS NEW,1060
58092,6,8952408,False,PENTHOUSE,585500,,4.0,153.0,True,False,False,True,54.0,False,0.0,0.0,153.0,0.0,False,AS NEW,1180
58094,6,8672876,False,APARTMENT,625000,,3.0,130.0,True,False,False,True,43.0,False,0.0,0.0,130.0,0.0,False,AS NEW,1180
58095,6,8944762,False,PENTHOUSE,635000,,2.0,118.0,True,False,False,True,18.0,False,0.0,0.0,118.0,0.0,False,AS NEW,1000
58096,6,8840254,False,APARTMENT,685000,,3.0,160.0,True,False,False,True,10.0,False,0.0,0.0,160.0,0.0,False,AS NEW,1050
58097,6,8952405,False,APARTMENT,769000,,2.0,142.0,True,False,False,True,40.0,False,0.0,0.0,142.0,0.0,False,AS NEW,1180
58098,6,8890517,False,DUPLEX,775000,,4.0,238.0,True,False,False,True,82.0,False,0.0,0.0,238.0,0.0,False,AS NEW,1200
58099,6,8876611,False,APARTMENT,1550000,,3.0,212.0,True,False,False,True,39.0,False,0.0,0.0,212.0,0.0,False,AS NEW,1050
58100,6,8846825,False,APARTMENT,1550000,,3.0,213.0,True,False,False,True,39.0,False,0.0,0.0,213.0,0.0,False,AS NEW,1050
58101,6,8940467,False,PENTHOUSE,1860000,,3.0,285.0,True,False,False,True,59.0,False,0.0,0.0,285.0,0.0,False,AS NEW,1050
58102,6,8952406,False,PENTHOUSE,2500000,,4.0,277.0,True,False,False,True,111.0,False,0.0,0.0,277.0,0.0,False,AS NEW,1050
58103,6,8935749,False,PENTHOUSE,2500000,,4.0,277.0,True,False,False,True,111.0,False,0.0,0.0,277.0,0.0,False,AS NEW,1050
58107,6,8759974,False,PENTHOUSE,800000,,3.0,0.0,True,False,False,True,29.0,False,0.0,0.0,0.0,0.0,False,GOOD,1050
58118,6,8753862,False,DUPLEX,215000,,1.0,52.0,True,False,False,True,12.0,False,0.0,0.0,52.0,0.0,False,AS NEW,1050
58124,6,8793849,False,GROUND-FLOOR,239000,,2.0,85.0,True,False,False,True,3.0,False,0.0,0.0,85.0,0.0,False,GOOD,1140
58126,6,8621384,False,GROUND-FLOOR,250000,,1.0,50.0,True,False,False,True,0.0,False,0.0,0.0,50.0,0.0,False,GOOD,1160
58129,6,8840153,False,APARTMENT,285000,,2.0,100.0,True,False,False,True,24.0,False,0.0,0.0,100.0,0.0,False,GOOD,1190
58130,6,8766007,False,APARTMENT,295000,,3.0,109.0,True,False,False,False,0.0,False,0.0,0.0,6.0,0.0,False,GOOD,1030
58132,6,8717895,False,APARTMENT,329000,,2.0,125.0,True,False,False,True,4.0,False,0.0,0.0,125.0,0.0,False,AS NEW,1030
58134,6,8634841,False,APARTMENT,349000,,2.0,100.0,True,False,False,True,5.0,False,0.0,0.0,11.0,0.0,False,,1180
58135,6,8475763,False,PENTHOUSE,428000,,2.0,90.0,True,True,False,True,0.0,False,0.0,0.0,90.0,0.0,False,,1160
58137,6,8885288,False,LOFT,485000,,3.0,210.0,True,False,False,True,80.0,False,0.0,0.0,210.0,0.0,False,GOOD,1070
58138,6,8844591,False,APARTMENT,560000,,2.0,130.0,True,False,False,True,6.0,False,0.0,0.0,130.0,0.0,False,TO RENOVATE,1050
58139,6,8847250,False,APARTMENT,615000,,3.0,176.0,True,False,False,False,0.0,False,0.0,0.0,176.0,0.0,False,AS NEW,1200
58140,6,8795374,False,APARTMENT,695000,,3.0,195.0,True,False,False,True,8.0,False,0.0,0.0,195.0,0.0,False,GOOD,1180
58144,6,8385060,False,APARTMENT,1690000,,3.0,285.0,True,False,False,False,0.0,False,0.0,0.0,285.0,0.0,False,AS NEW,1050
58145,6,8601919,False,APARTMENT,1839000,,3.0,203.0,True,False,False,True,76.0,False,0.0,0.0,203.0,0.0,False,,1000
58146,6,7976466,False,APARTMENT,1839000,,3.0,203.0,True,False,False,True,76.0,False,0.0,0.0,203.0,0.0,False,,1050
58151,6,8753396,False,APARTMENT,435000,,3.0,135.0,True,False,False,True,6.0,False,0.0,0.0,135.0,0.0,False,AS NEW,1040
58161,6,8645548,False,APARTMENT,440000,,2.0,100.0,True,True,False,True,10.0,False,0.0,0.0,100.0,0.0,False,AS NEW,1200
58162,6,8935821,False,LOFT,550000,,1.0,200.0,True,False,False,True,0.0,True,35.0,0.0,200.0,0.0,False,GOOD,1060
58165,6,8953539,False,FLAT,209000,,0.0,0.0,True,False,False,False,0.0,False,0.0,0.0,0.0,0.0,False,GOOD,1050
58180,6,8703121,False,PENTHOUSE,650000,,3.0,160.0,True,False,False,True,95.0,False,0.0,0.0,160.0,0.0,False,AS NEW,1160
58193,6,8941956,False,APARTMENT,169000,,1.0,66.0,True,False,False,True,2.0,False,0.0,0.0,66.0,0.0,False,GOOD,1082
58194,6,8941955,False,APARTMENT,169000,,1.0,67.0,True,False,False,True,2.0,False,0.0,0.0,67.0,0.0,False,GOOD,1082
58199,6,8781333,False,APARTMENT,215000,,2.0,100.0,True,False,False,True,0.0,False,0.0,0.0,100.0,0.0,False,TO RENOVATE,1081
58207,6,8914945,False,APARTMENT,240000,,1.0,63.0,True,False,False,True,8.0,False,0.0,0.0,63.0,0.0,False,AS NEW,1000
58208,6,8878021,False,APARTMENT,240000,,2.0,93.0,True,False,False,True,6.0,False,0.0,0.0,93.0,0.0,False,GOOD,1090
58216,6,8956679,False,APARTMENT,270000,,1.0,55.0,True,False,False,True,15.0,False,0.0,0.0,55.0,0.0,False,AS NEW,1150
58222,6,8839316,False,APARTMENT,299500,,2.0,100.0,True,False,False,False,0.0,False,0.0,0.0,100.0,0.0,False,RENOVATED,1000
58223,6,8839273,False,APARTMENT,299999,,2.0,100.0,True,False,False,False,0.0,False,0.0,0.0,100.0,0.0,False,RENOVATED,1000
58229,6,8926608,False,APARTMENT,370000,,2.0,98.0,True,False,False,True,10.0,False,0.0,0.0,98.0,0.0,False,GOOD,1050
58230,6,8955712,False,APARTMENT,375000,,1.0,140.0,True,False,False,False,0.0,False,0.0,0.0,140.0,0.0,False,GOOD,1190
58231,6,8919935,False,APARTMENT,385000,,2.0,95.0,True,False,False,True,35.0,True,165.0,0.0,40.0,0.0,False,RENOVATED,1081
58232,6,8956701,False,APARTMENT,390000,,2.0,90.0,True,False,False,True,3.0,False,0.0,0.0,90.0,0.0,False,AS NEW,1160
58233,6,8906897,False,APARTMENT,395000,,2.0,115.0,True,False,False,True,25.0,False,0.0,0.0,115.0,0.0,False,AS NEW,1200
58235,6,8956702,False,APARTMENT,418000,,2.0,115.0,True,False,False,False,0.0,False,0.0,0.0,115.0,0.0,False,AS NEW,1160
58238,6,8821134,False,APARTMENT,430000,,2.0,139.0,True,False,False,False,0.0,False,0.0,0.0,139.0,0.0,False,GOOD,1180
58242,6,8876520,False,APARTMENT,475000,,2.0,90.0,True,True,False,True,6.0,False,0.0,0.0,90.0,0.0,False,AS NEW,1040
58243,6,8925724,False,PENTHOUSE,495000,,3.0,138.0,True,False,False,True,100.0,False,0.0,0.0,138.0,0.0,False,AS NEW,1030
58244,6,8863525,False,APARTMENT,495000,,2.0,165.0,True,False,False,True,8.0,True,500.0,0.0,165.0,0.0,True,TO RENOVATE,1180
58245,6,8944125,False,PENTHOUSE,498000,,3.0,158.0,True,False,True,True,10.0,False,0.0,0.0,158.0,0.0,False,TO RENOVATE,1150
58248,6,8946054,False,APARTMENT,650000,,2.0,171.0,True,False,False,True,0.0,True,4000.0,0.0,171.0,0.0,False,AS NEW,1050
58250,6,8865276,False,APARTMENT,655000,,3.0,195.0,True,False,False,True,40.0,False,0.0,0.0,195.0,0.0,False,AS NEW,1150
58253,6,8887942,False,APARTMENT,750000,,3.0,135.0,True,False,False,True,30.0,False,0.0,0.0,12.0,0.0,False,AS NEW,1180
58255,6,8931948,False,PENTHOUSE,754500,,2.0,159.0,True,False,False,True,76.0,False,0.0,0.0,159.0,0.0,False,AS NEW,1200
58256,6,8787761,False,LOFT,950000,,3.0,284.0,True,False,False,False,0.0,False,0.0,0.0,284.0,0.0,False,RENOVATED,1190
58259,6,8939194,False,APARTMENT,199000,,2.0,100.0,True,False,False,True,5.0,False,0.0,0.0,3.0,0.0,False,TO RENOVATE,1081
58260,6,8911089,False,GROUND-FLOOR,279500,,2.0,88.0,True,False,False,True,6.0,False,0.0,0.0,88.0,0.0,False,,1180
58262,6,8938906,False,APARTMENT,315000,,2.0,80.0,False,False,False,True,10.0,False,0.0,0.0,80.0,0.0,False,TO RENOVATE,1180
58265,6,8890674,False,PENTHOUSE,1575000,,2.0,161.0,True,True,False,True,100.0,False,0.0,0.0,161.0,0.0,False,AS NEW,1050
58267,6,8902800,False,APARTMENT,450000,,3.0,126.0,True,False,False,True,0.0,False,0.0,0.0,126.0,0.0,False,AS NEW,1160
58268,6,8874996,False,APARTMENT,425000,,2.0,125.0,True,True,False,True,4.0,False,0.0,0.0,125.0,0.0,False,TO RENOVATE,1180
58280,6,8807874,False,APARTMENT,540000,,1.0,77.0,False,True,False,False,0.0,False,0.0,0.0,77.0,0.0,True,AS NEW,1050
58295,6,8761991,False,APARTMENT,200000,,2.0,58.0,True,False,False,True,3.0,False,0.0,0.0,58.0,0.0,False,GOOD,1180
58296,6,8813970,False,APARTMENT,210000,,2.0,82.0,True,False,False,True,6.0,False,0.0,0.0,82.0,0.0,False,RENOVATED,1090
58302,6,8781551,False,APARTMENT,250540,,2.0,85.0,True,False,False,True,0.0,False,0.0,0.0,85.0,0.0,False,AS NEW,1130
58306,6,8781554,False,APARTMENT,270959,,2.0,86.0,True,False,False,False,0.0,False,0.0,0.0,86.0,0.0,False,AS NEW,1130
58310,6,8781550,False,APARTMENT,330615,,3.0,104.0,True,False,False,True,0.0,False,0.0,0.0,104.0,0.0,False,AS NEW,1130
58311,6,8751159,False,APARTMENT,345000,,3.0,115.0,True,False,False,True,9.0,False,0.0,0.0,115.0,0.0,False,TO RENOVATE,1190
58312,6,8710336,False,APARTMENT,395000,,3.0,154.0,True,False,False,True,0.0,False,0.0,0.0,154.0,0.0,True,RENOVATED,1090
58318,6,8809861,False,DUPLEX,510000,,4.0,175.0,False,False,True,True,14.0,False,0.0,0.0,175.0,0.0,False,TO RENOVATE,1050
